# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_with_prior_model
# start_datetime = 2026-04-03 16:15:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1531600736 (Default)
# output
#   file = model_with_prior_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4,mu_prior,kappa_prior,theta_prior.1,theta_prior.2,theta_prior.3,theta_prior.4,y_prior.1,y_prior.2,y_prior.3,y_prior.4
# Adaptation terminated
# Step size = 0.532555
# Diagonal elements of inverse mass matrix:
# 0.0706465, 0.446331, 0.0130934, 0.0074024, 0.00803084, 0.00814246
-1294.8116,0.96961807,0.5325545,3,7,0,1298.6636,0.29196676,7.4953365,0.20929875,0.3255422,0.27573793,0.22606128,0.22711102,1.7365503,0.16123779,0.96299848,0.000501259,0.2695728,62,531,0,170
-1292.662,1,0.5325545,3,7,0,1296.952,0.26759152,32.109761,0.25143111,0.26361668,0.28976769,0.29260063,0.11348598,5.7226429,0.05338249,0.042268361,0.67329878,0.20131564,24,23,413,112
-1291.3889,0.99349919,0.5325545,3,7,0,1293.5405,0.27621285,21.120228,0.22497072,0.30992461,0.26044222,0.23381205,0.2222721,0.70908014,0.53827532,3.8976769e-05,0.013040442,0.089243553,253,0,7,57
-1293.4245,0.88614992,0.5325545,3,7,0,1295.1969,0.20272114,23.176384,0.26334765,0.2652443,0.29800385,0.24605018,0.16305647,12.379221,0.22871817,0.16678825,0.17548146,0.095843634,116,84,105,58
-1292.5728,0.97118675,0.5325545,3,7,0,1295.674,0.31539774,12.243334,0.2152199,0.29016201,0.24888708,0.25904968,0.024465479,2.2795945,4.1197637e-10,3.6056513e-05,8.8008452e-06,0.0058974916,0,0,0,3
-1294.768,0.95345253,0.5325545,2,7,0,1298.9851,0.35817128,3.1165128,0.24213773,0.27179972,0.29192909,0.25428923,0.12660656,2.9844138,0.32598868,0.2518839,0.018146652,0.038297495,159,146,16,19
-1292.3893,0.98620765,0.5325545,3,7,0,1296.8197,0.26600657,33.780333,0.21903398,0.32034009,0.25507134,0.28181986,0.16647334,21.747395,0.10149081,0.064020481,0.20035739,0.04988707,50,34,131,26
-1290.6917,0.98868013,0.5325545,3,7,0,1294.1644,0.24966788,18.090158,0.24510011,0.29323668,0.27262658,0.23362281,0.16373858,4.2598905,0.041903423,0.22854961,0.29017097,0.22325897,14,116,187,134
-1291.8181,0.94706243,0.5325545,3,7,0,1293.8365,0.28112263,16.321932,0.21861855,0.30639407,0.29295639,0.29135802,0.2312377,1.2083438,0.048698783,6.2637564e-07,0.18968424,0.3889433,22,0,130,231
-1292.0825,0.98800196,0.5325545,3,7,0,1294.1782,0.36691878,11.134474,0.25536425,0.29274477,0.28504852,0.24814276,0.22609959,10.11549,0.31580617,0.39302323,0.12850132,0.49280335,153,223,77,297
-1291.0406,0.96623686,0.5325545,3,7,0,1293.3945,0.21702328,19.117381,0.22599851,0.31039445,0.29221857,0.27201199,0.29460682,11.811377,0.36286061,0.15730895,0.28399526,0.20401787,181,71,179,125
-1290.6973,0.8611741,0.5325545,3,7,0,1297.0888,0.26367237,14.441141,0.24775806,0.2790901,0.27657806,0.24210996,0.22042086,0.80237911,0.27076538,0.0037752747,1.0032579e-06,0.41809554,121,1,0,244
-1290.1196,0.94048179,0.5325545,3,7,0,1293.5374,0.27425862,38.677114,0.22260365,0.30854643,0.28440536,0.2735657,0.11433733,4.9304112,0.51692537,0.32773685,0.29878663,0.18511215,254,203,177,128
-1292.77,0.81753056,0.5325545,3,7,0,1294.4824,0.28611681,33.619952,0.27498518,0.2960635,0.28789834,0.29173495,0.19669588,6.0258795,0.70704092,0.044970746,0.02761741,0.042950682,351,19,19,27
-1289.9891,0.99406182,0.5325545,2,3,0,1293.4771,0.30736373,21.708067,0.23977007,0.28300283,0.2902086,0.269248,0.31709799,12.835448,0.32905364,0.15143807,0.32095736,0.32220143,143,80,181,193
-1290.7303,0.92047764,0.5325545,2,7,0,1292.3733,0.24885796,45.782823,0.21104088,0.30491167,0.28584145,0.26153833,0.046240153,14.488891,0.27067712,0.13368869,0.017895521,0.023808439,138,56,14,11
-1292.3502,0.97193081,0.5325545,3,7,0,1293.5925,0.30914661,17.734538,0.27458375,0.29305699,0.30330213,0.25161794,0.24497837,9.154604,0.28193101,0.097913848,0.42453952,0.16726322,120,64,248,108
-1291.6573,0.99110672,0.5325545,3,7,0,1294.9254,0.31353394,23.995157,0.27470243,0.28331037,0.28347209,0.25829651,0.056774933,6.7025587,0.0026900479,0.16926263,0.27323013,1.8872352e-05,2,108,154,0
-1290.111,0.99063162,0.5325545,3,7,0,1292.9808,0.25986721,18.934445,0.21190213,0.29495877,0.28691617,0.26548965,0.32105546,12.453321,0.52796644,0.36762359,0.14930641,0.42039022,240,206,103,269
-1290.2055,0.98053603,0.5325545,3,7,0,1291.6289,0.27540364,31.965706,0.2360994,0.31211169,0.26113806,0.25823619,0.038563974,13.984855,0.011238588,0.06775751,0.01022602,0.098838583,2,43,5,56
-1290.5419,0.89880824,0.5325545,3,7,0,1293.3882,0.32013978,18.170986,0.23881939,0.29031688,0.30292107,0.25840785,0.032451195,3.6099666,2.2424416e-08,0.00012107788,0.05647368,0.00054615987,0,0,29,0
-1292.9838,0.7394359,0.5325545,3,7,0,1295.1935,0.2341033,5.6312088,0.25995799,0.29571179,0.28139963,0.26876737,0.090609802,12.285954,0.019853937,0.094577881,0.13424441,0.12512585,3,47,89,76
-1290.2696,0.9488743,0.5325545,3,7,0,1295.0206,0.27136699,39.716254,0.21321695,0.28230765,0.2902065,0.26048008,0.11352685,4.0853095,0.000343258,0.30899958,0.31482521,0.072648593,0,151,182,48
-1292.4457,0.84596645,0.5325545,2,3,0,1293.8563,0.25796059,24.692229,0.22543019,0.27330632,0.3225435,0.26184596,0.0076101836,25.682285,0.0021422693,2.89504e-05,0.00014333903,4.4608467e-05,0,0,0,0
-1291.056,0.99076808,0.5325545,3,7,0,1295.1527,0.28105616,35.524821,0.25090917,0.28445238,0.26435322,0.28416851,0.02339746,5.8022067,0.00055777375,0.012651532,0.00018797993,1.7366456e-07,0,7,0,0
-1294.935,0.68811922,0.5325545,3,7,0,1300.7688,0.19218518,18.942476,0.22182369,0.26485781,0.28624821,0.21472806,0.22699175,22.736243,0.38119483,0.31534372,0.20628551,0.15327666,176,164,136,98
-1292.4135,0.97923238,0.5325545,3,7,0,1297.1313,0.25661686,14.873175,0.24671058,0.2805351,0.28375204,0.22137131,0.23477358,11.496348,0.18034078,0.27738367,0.15687567,0.04318697,81,152,91,34
-1290.6845,0.96581572,0.5325545,2,3,0,1293.6694,0.2348709,22.485841,0.24968521,0.29224511,0.2857125,0.23536916,0.40268769,0.86370522,0.82696776,0.89961799,0.57890694,0.50432037,388,490,367,308
-1291.2442,0.94835234,0.5325545,3,7,0,1293.2857,0.22994041,27.991698,0.23762846,0.30606198,0.28325033,0.22846905,0.10874326,4.8295621,0.039668891,0.12806188,0.0088343396,0.35804448,23,69,7,209
-1291.2578,0.96029371,0.5325545,3,7,0,1293.0609,0.29861298,24.396539,0.21807544,0.26475192,0.28798789,0.26755003,0.21959255,1.0968993,0.087139494,0.36661564,0.66584906,0.0039976637,36,204,404,1
-1289.9539,0.97680917,0.5325545,3,7,0,1293.1472,0.24515099,30.966154,0.2240593,0.31294957,0.27978851,0.25605532,0.16493583,0.40747957,0.97260807,0.0045847347,1.6275233e-05,0.62822233,439,2,0,364
-1292.265,0.8683073,0.5325545,3,7,0,1293.1956,0.2640489,48.413621,0.20788847,0.31237814,0.29317399,0.28025075,0.20512356,8.1700995,0.018935994,0.28464799,0.19305513,0.062415719,7,163,128,43
-1289.6388,0.94363513,0.5325545,2,3,0,1293.4619,0.26813943,25.877199,0.222809,0.29343028,0.26563361,0.2602817,0.15591885,32.548512,0.11487893,0.18374185,0.11318788,0.19271955,45,109,69,99
-1293.6366,0.77941033,0.5325545,2,7,0,1295.6875,0.21456117,30.110334,0.23875108,0.29416768,0.2707221,0.21217678,0.046152502,2.279775,6.761998e-14,0.038008543,2.1758335e-14,0.0088984665,0,25,0,5
-1295.6656,0.93033971,0.5325545,3,7,0,1297.1851,0.32260833,12.111445,0.25838376,0.29255856,0.27990892,0.31587696,0.18448253,32.333914,0.25351814,0.30228497,0.33955704,0.3405347,127,167,203,181
-1293.7439,0.86397969,0.5325545,3,7,0,1303.4756,0.21424427,29.409534,0.24302693,0.34200125,0.27983693,0.25293953,0.27886965,26.021071,0.081800588,0.20932167,0.26993017,0.38747884,38,121,166,212
-1293.7491,0.99884204,0.5325545,3,7,0,1297.0071,0.34752279,19.762808,0.25410185,0.25881369,0.30063992,0.24786424,0.07146827,11.897254,0.12593486,0.067007812,0.042736449,0.074835463,51,39,25,45
-1291.3781,1,0.5325545,3,7,0,1295.1968,0.23536048,17.659191,0.24844526,0.264907,0.28370732,0.27007276,0.16276969,0.10983915,3.8074433e-31,4.4549008e-09,0.0093767781,0.99990826,0,0,8,589
-1291.3073,0.94376055,0.5325545,3,7,0,1293.7603,0.29814588,27.292414,0.20995299,0.32194915,0.28336503,0.25461067,0.091772524,1.0957418,0.0054744067,3.4940582e-08,0.021714324,2.8783357e-05,3,0,10,0
-1292.9905,0.9071762,0.5325545,3,7,0,1295.341,0.34445452,9.6358859,0.24664643,0.26104887,0.27747187,0.25873238,0.093576538,45.970712,0.079170647,0.027026138,0.076867228,0.05760944,33,19,45,27
-1292.5896,0.97674256,0.5325545,3,7,0,1295.7776,0.22930866,52.623787,0.22219435,0.32491904,0.28581424,0.25610625,0.19539447,3.8313722,0.4538762,0.20841114,0.12692368,0.87736268,207,127,90,520
-1293.8703,0.83581427,0.5325545,3,7,0,1298.5193,0.30631868,4.4295105,0.24570308,0.2651136,0.27907059,0.26018553,0.1030514,18.457016,0.13570233,0.10513864,0.067890187,0.11646524,55,54,27,73
-1292.5999,0.92822396,0.5325545,3,7,0,1297.5084,0.31525951,22.294145,0.21919111,0.33249824,0.27666869,0.23986253,0.29655149,25.875345,0.30053433,0.19278221,0.28860146,0.29359182,141,112,184,185
-1289.8677,0.90409137,0.5325545,3,7,0,1294.9829,0.27272228,20.81151,0.21946722,0.28713189,0.26774644,0.26048913,0.44888135,5.3523908,0.34957191,0.26582057,0.038120088,0.37786053,169,138,19,212
-1292.9415,0.81390159,0.5325545,3,7,0,1293.5843,0.17391226,8.5435271,0.23995204,0.29491005,0.26184438,0.26980365,0.24288401,36.751126,0.052339037,0.1879011,0.1402386,0.229713,25,107,94,132
-1293.1466,0.95049009,0.5325545,3,7,0,1296.3144,0.24130556,7.8777676,0.23857309,0.32896957,0.26497883,0.24841593,0.19604629,21.142944,0.31315052,0.23627535,0.19465362,0.21932948,139,139,124,103
-1293.968,0.9868129,0.5325545,3,7,0,1296.2066,0.17993088,29.859444,0.22592265,0.25258381,0.28254128,0.2515464,0.29580379,5.6352203,0.67672382,0.12708686,0.23321586,0.25566204,294,61,143,150
-1293.034,1,0.5325545,3,7,0,1296.169,0.21092957,7.3212388,0.22754857,0.28242674,0.25333407,0.24892873,0.04452655,4.2846997,3.2232115e-06,6.5304044e-06,0.16176206,2.3071723e-05,0,0,98,0
-1294.9772,0.96466909,0.5325545,3,7,0,1296.3536,0.15267098,16.92064,0.23024044,0.31151335,0.30657934,0.27247324,0.28392318,16.237388,0.21666113,0.26613463,0.23747916,0.20462092,111,155,129,102
-1293.8595,0.76541909,0.5325545,3,7,0,1299.199,0.23866184,4.0303448,0.23803101,0.29902271,0.27362936,0.28320619,0.12354169,14.071651,0.083501166,0.30812149,0.036238025,0.08305066,42,173,19,46
-1294.0498,0.96370174,0.5325545,3,7,0,1296.5539,0.34103806,45.865052,0.22355354,0.29249977,0.31587708,0.25105604,0.19060672,3.0837795,0.0075079444,0.10867138,0.0083578039,0.030550374,9,71,4,16
-1290.2044,1,0.5325545,2,7,0,1296.0674,0.26559136,20.58831,0.22627896,0.30027123,0.26904348,0.27850557,0.1965822,10.87365,0.25771172,0.19983432,0.23112058,0.21303368,103,122,151,119
-1289.482,0.89397374,0.5325545,3,7,0,1294.99,0.2523903,22.557383,0.24478138,0.30096456,0.2808183,0.2546319,0.14320335,9.3518026,0.18139316,0.0042028634,0.0090348602,0.21482954,80,1,5,117
-1291.6574,0.88927167,0.5325545,2,3,0,1291.9675,0.33573855,20.63472,0.25685867,0.31671173,0.29362816,0.24883155,0.11858995,8.0297455,0.0075011038,0.059411676,0.035052692,0.05792651,1,30,22,28
-1291.7757,0.9756245,0.5325545,2,3,0,1292.7176,0.33071897,21.268383,0.2529475,0.32592025,0.29256197,0.25391997,0.24598628,0.19506738,0.99875271,5.5415356e-10,0.0062862774,2.0830822e-55,456,0,4,0
-1291.0244,0.99382413,0.5325545,3,7,0,1293.3964,0.23716433,25.054216,0.2350652,0.25953796,0.28080566,0.2521394,0.15608684,14.820374,0.029062899,0.059422307,0.30858975,0.073756737,9,39,187,48
-1290.2353,0.86131904,0.5325545,3,7,0,1294.9658,0.26726783,15.388563,0.23688103,0.3140674,0.28891252,0.26333491,0.35069346,0.58637896,0.0012684153,0.22501817,0.86437456,0.048612311,1,108,515,29
-1293.0102,0.8883689,0.5325545,3,7,0,1294.0097,0.32736759,24.803203,0.23819085,0.31030459,0.32534964,0.25204953,0.13718571,18.035439,0.23485179,0.088887257,0.20389174,0.11349215,99,57,120,68
-1294.1557,0.96270075,0.5325545,2,3,0,1294.4125,0.35487824,23.59655,0.24243906,0.31227798,0.32730153,0.25237869,0.0085679128,2.4824554,5.696883e-17,1.0370064e-39,7.2763826e-83,0.077626992,0,0,0,36
-1293.1722,0.96106876,0.5325545,3,7,0,1297.1434,0.25454839,10.984126,0.2596261,0.30841912,0.26567679,0.2892861,0.2979236,11.196484,0.36504309,0.33928144,0.28541786,0.2234266,178,158,184,119
-1291.1435,0.99051599,0.5325545,3,7,0,1294.8585,0.26099353,40.305708,0.20847832,0.29222032,0.28485184,0.23610498,0.32392386,1.8418939,0.023223371,0.081203588,0.19216929,0.47990495,9,44,116,276
-1290.4543,0.96754291,0.5325545,3,7,0,1292.7117,0.26777718,18.229594,0.23681695,0.29162083,0.27350746,0.28405829,0.14176872,2.2198576,0.0057909376,0.36950216,0.37749444,0.0013712747,1,202,244,0
-1291.0334,0.95566369,0.5325545,3,7,0,1292.6963,0.30308081,27.880036,0.22828405,0.29256366,0.28243476,0.23009381,0.24516563,6.4553775,0.32731934,0.49785404,0.48095081,0.164292,149,265,303,98
-1291.2463,0.99409379,0.5325545,2,7,0,1292.2562,0.29068308,19.730673,0.23749816,0.30851034,0.29121602,0.22925615,0.3344677,2.3723346,0.51944263,0.10549937,0.45127037,0.062633918,245,60,274,38
-1291.09,0.96548177,0.5325545,3,7,0,1294.0499,0.26020417,34.805545,0.23499132,0.27782853,0.26628401,0.28711039,0.074498308,8.5674752,0.046667163,0.01019849,0.014266137,0.15497945,20,4,5,84
-1289.8171,0.9934703,0.5325545,3,7,0,1291.8842,0.27676925,35.761902,0.24304336,0.28054313,0.26703757,0.26055506,0.1308459,3.1261644,0.12749887,0.00044615707,0.23378037,0.062591558,48,0,117,40
-1291.5641,0.85595707,0.5325545,3,7,0,1293.0003,0.28541452,55.985836,0.2413534,0.28978377,0.25279602,0.26250138,0.18553757,13.782704,0.14047389,0.083372469,0.13100126,0.46990362,48,50,84,267
-1292.0342,0.98999649,0.5325545,3,7,0,1294.0484,0.2416933,14.706366,0.20999185,0.26446659,0.29231397,0.2495306,0.21922004,10.654374,0.3440022,0.12657388,0.29925526,0.35211667,174,66,162,216
-1290.2106,0.9995607,0.5325545,3,7,0,1292.7901,0.23834736,29.229956,0.22105341,0.27506921,0.27418393,0.26825332,0.15643757,16.155669,0.14887071,0.1665105,0.18692295,0.094566287,55,94,123,56
-1292.9113,0.84718675,0.5325545,3,7,0,1294.4919,0.25999082,37.126384,0.2191716,0.32688144,0.2500145,0.24583806,0.46649078,3.6336579,0.23669536,0.53993286,0.23507395,0.43704894,105,278,132,292
-1291.3086,0.94136607,0.5325545,2,7,0,1294.461,0.2501745,59.05231,0.22047892,0.30881579,0.27268977,0.24536888,0.07183137,6.306616,0.10623338,0.002105225,0.08231406,0.39777651,52,0,52,240
-1292.6651,0.94037402,0.5325545,3,7,0,1294.9633,0.28294685,21.751804,0.255671,0.31333351,0.27944999,0.22140257,0.36717262,12.696549,0.28294247,0.33352593,0.12064523,0.24016238,122,177,70,140
-1290.769,0.90186945,0.5325545,3,7,0,1296.7903,0.29539551,14.846971,0.24099627,0.29360837,0.29073074,0.2359739,0.27559516,16.84636,0.1636681,0.30982033,0.23368348,0.11409446,76,174,158,69
-1290.3897,0.99463911,0.5325545,3,7,0,1291.9721,0.26792395,20.04786,0.23290679,0.28009905,0.26593099,0.2765731,0.31324949,5.8449439,0.31366903,0.21020561,0.21026251,0.21175542,129,105,133,113
-1291.1097,0.95131654,0.5325545,3,7,0,1292.7081,0.32874054,25.111888,0.23376952,0.30731087,0.29202796,0.23934768,0.38045483,7.7786835,0.32773577,0.26381249,0.25152816,0.25439024,162,139,172,155
-1290.6365,0.98371023,0.5325545,3,7,0,1293.085,0.24902005,12.923412,0.24187339,0.27989456,0.29473628,0.25266082,0.11746898,17.315089,0.045706232,0.01855603,0.15628946,0.025463804,19,8,100,15
-1299.6052,0.67863365,0.5325545,3,7,0,1303.578,0.30355299,16.84114,0.20917228,0.25882387,0.2705619,0.19716266,0.19041179,0.441716,0.10785184,0.017192787,0.17676682,0.00052342666,60,10,109,0
-1291.6841,1,0.5325545,2,3,0,1300.8316,0.28378596,21.672409,0.22640098,0.26991569,0.25602529,0.24271582,0.45576677,3.8185336,0.194621,0.65127754,0.28298263,0.56893358,89,380,161,341
-1289.737,0.98715199,0.5325545,3,7,0,1293.5804,0.24658746,36.096515,0.23223218,0.28223853,0.29290874,0.25738515,0.21315189,12.657129,0.16310284,0.091268682,0.1293861,0.36745358,91,58,74,220
-1291.5599,0.86000626,0.5325545,2,7,0,1292.577,0.21205615,11.649905,0.24837154,0.3051757,0.28949844,0.27072853,0.25692035,7.9253285,0.30825196,0.43807769,0.61128304,0.56437671,159,239,375,319
-1289.696,0.89670536,0.5325545,3,7,0,1296.6532,0.26153703,19.337492,0.23098727,0.28552333,0.27812085,0.2448211,0.067873197,0.68008637,9.8788433e-08,3.4021052e-05,3.6805479e-20,5.8662118e-14,0,0,0,0
-1291.9928,0.87212654,0.5325545,2,3,0,1292.4189,0.25999008,7.9419989,0.23085425,0.28849143,0.26101648,0.24164071,0.21842101,1.6965559,0.73966595,0.096688602,0.0094846119,0.00031159229,347,45,4,1
-1291.6056,0.99696391,0.5325545,3,7,0,1293.7414,0.30693358,44.484593,0.23373677,0.32354809,0.29778024,0.26968797,0.22337032,11.143224,0.42674388,0.24133153,0.22708622,0.16801815,208,148,136,88
-1291.5436,0.85969844,0.5325545,3,7,0,1294.9316,0.30160812,19.978199,0.24347637,0.33283503,0.28786568,0.26562749,0.40649808,0.63219536,0.45720085,0.9941114,0.11867431,0.72478148,204,552,85,419
-1291.017,0.86230214,0.5325545,3,7,0,1296.8999,0.26301901,39.911141,0.236948,0.26099149,0.28597669,0.24758349,0.065341881,2.7653484,0.064969422,0.029944564,0.28283769,0.0015769573,17,11,187,0
-1290.6197,0.78748804,0.5325545,3,7,0,1294.7235,0.29687868,17.099384,0.23463227,0.32145927,0.28414117,0.25045575,0.11388316,10.449015,0.19476218,0.20792615,0.087758945,0.017017272,84,143,48,7
-1292.5219,0.9214016,0.5325545,3,7,0,1293.7594,0.19782489,19.415298,0.2045214,0.26824796,0.27558746,0.26663526,0.25414436,12.264777,0.10226256,0.1818217,0.52124052,0.17460093,40,104,324,105
-1293.3356,0.86571109,0.5325545,3,7,0,1296.6684,0.36047024,7.7568235,0.26050066,0.2785302,0.29789287,0.26551921,0.14235045,30.458146,0.072641493,0.16605207,0.13772152,0.15781037,34,100,89,105
-1292.9959,0.98869113,0.5325545,2,3,0,1294.4928,0.39314031,14.364666,0.26040097,0.2879594,0.2921331,0.26159976,0.2306637,11.870325,0.18399326,0.31909769,0.10770239,0.21088639,77,185,61,126
-1291.2213,0.9958053,0.5325545,3,7,0,1294.0596,0.30709117,21.509911,0.26454112,0.28239163,0.29622518,0.25068513,0.14766341,30.022925,0.13386897,0.29047397,0.13157026,0.15718801,63,156,81,98
-1291.0928,0.93602888,0.5325545,3,7,0,1293.6038,0.22244615,10.998278,0.2255795,0.31161682,0.2821309,0.26436251,0.25016586,10.822014,0.48749364,0.071112926,0.45939117,0.34528422,219,46,293,178
-1290.8574,0.98427746,0.5325545,3,7,0,1291.8389,0.31812606,46.888384,0.23208192,0.28858862,0.28815881,0.26406971,0.14756791,3.1211467,0.50086843,0.021297045,0.0014078364,0.67220335,248,8,1,404
-1291.0176,0.9615464,0.5325545,3,7,0,1293.7635,0.22612696,9.9383282,0.23862995,0.29935996,0.26982028,0.25005681,0.38489498,2.0642597,0.06336205,0.55945881,0.75095304,0.6673854,37,297,449,396
-1291.3133,0.99605445,0.5325545,3,7,0,1292.2709,0.20506832,13.326628,0.2188209,0.29696261,0.2641721,0.2645697,0.26151983,1.6338607,0.38327812,0.34566053,0.55319793,0.29039837,189,190,341,176
-1291.6176,0.99278216,0.5325545,3,7,0,1293.541,0.3161641,46.73648,0.2476055,0.31522434,0.27364299,0.2480344,0.039785636,4.9053504,0.00057789889,0.13542277,0.028482418,0.069785403,0,73,22,41
-1291.4649,1,0.5325545,3,7,0,1293.4997,0.21241116,10.489514,0.21694869,0.28186848,0.29155748,0.25549361,0.52053891,4.8451613,0.52672274,0.76915569,0.61550595,0.42975368,232,414,392,264
-1291.5453,0.99062614,0.5325545,3,7,0,1292.7719,0.18947088,13.091441,0.2225292,0.28808336,0.29392863,0.2624882,0.15337613,14.628359,0.13584514,0.40232148,0.081082458,0.10130486,60,223,50,61
-1293.7525,0.85842638,0.5325545,3,7,0,1296.2131,0.26658428,5.5923486,0.23402329,0.29321292,0.28238844,0.29534925,0.0872833,3.9445988,0.036056775,0.31660975,0.043119035,0.053133026,18,203,32,36
-1290.4076,0.96517611,0.5325545,3,7,0,1295.8785,0.24915042,19.125461,0.24651101,0.31261311,0.29439364,0.25658647,0.10453599,6.9071786,0.13500858,0.0092529854,0.058863617,0.38318305,56,5,36,247
-1291.6099,0.84560459,0.5325545,3,7,0,1296.2946,0.27370752,16.461193,0.21065559,0.2681593,0.26553351,0.25498469,0.20083291,16.321709,0.17909556,0.14749497,0.20504594,0.3020552,98,85,131,184
-1291.0374,0.99787995,0.5325545,3,7,0,1292.357,0.28046416,32.856541,0.25952341,0.31778586,0.29739389,0.26111318,0.1039548,24.060326,0.057213556,0.087333843,0.14198005,0.11582363,22,53,100,71
-1292.5656,0.93421349,0.5325545,3,7,0,1293.4654,0.22884771,16.042333,0.21219012,0.2595266,0.26214076,0.2575773,0.5216051,6.3541749,0.36052944,0.36476741,0.45419233,0.23938316,159,186,281,137
-1291.0384,0.92105179,0.5325545,3,7,0,1297.3664,0.24194531,48.40399,0.21674626,0.27193839,0.27035493,0.26538182,0.063782729,1.6700052,1.1055024e-07,0.0012301783,3.6872869e-07,0.024060106,0,1,0,19
-1292.504,0.79082853,0.5325545,3,7,0,1295.8585,0.3092387,13.349823,0.25491922,0.31588281,0.30926316,0.24544873,0.51191741,11.855588,0.43010596,0.49391256,0.54853956,0.85581462,202,279,336,516
-1290.9472,1,0.5325545,3,7,0,1294.1469,0.24490876,28.739871,0.22695583,0.30435676,0.29855305,0.23403256,0.030765436,0.59141413,5.6955111e-19,2.6938421e-99,8.5708843e-12,9.654558e-05,0,0,0,0
-1290.9822,0.96727489,0.5325545,3,7,0,1293.0304,0.27849809,38.53835,0.22065277,0.30276593,0.26688102,0.23559439,0.011689358,3.924967,1.3366754e-11,1.3020245e-15,0.039152208,3.0450886e-20,0,0,23,0
-1291.5917,0.97324071,0.5325545,3,7,0,1293.4946,0.22098205,29.085735,0.21796016,0.28988389,0.29214339,0.22943439,0.20643906,12.440201,0.2627157,0.22415226,0.20089035,0.14010297,137,117,110,89
-1292.0635,0.8758075,0.5325545,3,7,0,1297.4993,0.27440245,11.652483,0.24736677,0.29256988,0.2612501,0.28599112,0.14577128,3.7502914,0.73817115,0.47277121,0.083526543,0.01082814,342,263,44,12
-1293.8357,0.94487194,0.5325545,2,7,0,1295.2496,0.31957867,12.252753,0.23110344,0.29661046,0.27867337,0.30843726,0.21534854,23.157412,0.36136453,0.2380282,0.23811734,0.40383628,166,144,152,225
-1291.6253,0.99096485,0.5325545,3,7,0,1295.5769,0.23364488,52.370174,0.21306772,0.29734837,0.28863231,0.24015072,0.20186173,1.577899,0.51615461,0.06096747,0.71832434,5.8162743e-05,225,28,455,0
-1290.5923,0.99478397,0.5325545,3,7,0,1293.2115,0.28971774,26.177321,0.2370707,0.26419136,0.28110933,0.26394101,0.22226669,5.0393404,0.25883214,0.039870826,0.16760671,0.082419388,138,19,107,53
-1290.5202,0.91206544,0.5325545,3,7,0,1292.9215,0.24360885,24.478187,0.24861147,0.30656239,0.30004422,0.26331595,0.15898011,21.14263,0.076906001,0.23455326,0.17685488,0.18916769,37,138,96,112
-1293.6089,0.78822595,0.5325545,3,7,0,1294.7168,0.37725364,7.7214451,0.20589003,0.28037524,0.29087235,0.25859344,0.065478527,5.2088172,0.020150638,3.9321812e-05,0.0055110173,0.012349904,7,0,4,6
-1296.5601,0.88085962,0.5325545,3,7,0,1298.9936,0.36938186,19.498871,0.19646168,0.29318376,0.32683177,0.26486315,0.057803084,9.1850879,0.01989762,0.013828999,0.31383725,0.07855519,11,8,191,45
-1294.7922,1,0.5325545,3,7,0,1297.6582,0.19041677,28.961728,0.2673313,0.30871696,0.24919543,0.25795131,0.092895307,2.2472347,0.061037052,0.07238768,0.041633888,7.4805433e-06,26,38,28,0
-1292.6696,1,0.5325545,3,7,0,1295.6396,0.3567235,17.771115,0.20775252,0.29761719,0.28786962,0.24202358,0.2886618,2.5789457,0.37357463,0.2065076,0.3321351,0.1501988,163,112,198,89
-1292.8361,0.99854525,0.5325545,3,7,0,1294.9305,0.28141805,9.1086166,0.19519419,0.28303259,0.28561635,0.25486823,0.28000043,4.9712659,0.19017748,0.72092228,0.24192338,0.24689265,85,392,150,149
